architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
plan_execute,17,medium,"""Which horse race meeting, for """"The Gold Cup"""", was first run in 1711 and is held on 7 June each ye",Royal Ascot,"A possible answer could be: ""The Cheltenham Gold Cup""",0.0,False,False,knowledge_gap,6,4,671,17.93,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Cheltenham Gold Cup - Wikipedia: All five races from 1932 to 1936 were won by Golden Miller, who also won the Grand National in 1934. During World War II, the Gold Cup was cancell"
plan_execute,18,hard,"In which city can you visit the Luigi Ferraris Stadium, the gardens of the Villa Durazzo-Pallavicini",Genoa,Genoa.,1.0,True,False,correct,6,4,626,10.61,"{'web_search': 3, 'calculator': 1}",plan_execute,"Step 1 (web_search): Stadio Luigi Ferraris - Wikipedia: The stadium was inaugurated on 22 January 1911 with a football match between Genoa and Internazionale, and had a capacity of 20,000.

Stadio Com"
plan_execute,19,easy,According to Latin grammatical rules what is the singular of candelabra?,Candelabrum,A candelabrum.,1.0,True,False,correct,6,4,728,15.15,{'web_search': 4},plan_execute,"Step 1 (web_search): Candelabra: A candelabrum (pl. candelabra or candelabrums), or candelabra (pl. candelabras), is a type of candlestick which has multiple branches to hold several candles as oppose"
plan_execute,20,easy,What island is shared by Haiti and the Dominican Republic?,Hispaniola,Hispaniola.,1.0,True,False,correct,6,4,439,10.63,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Greater Antilles - Wikipedia: The Greater Antilles[1] is a grouping of the larger islands in the Caribbean Sea, including Cuba, Hispaniola, Puerto Rico, and Jamaica, together with"
plan_execute,21,medium,What is the short metonymic name of the chief usher of the Lord Chamberlain's department of the UK H,Black Rod,The final answer is Usher.,0.0,False,False,knowledge_gap,6,4,572,16.31,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): House of Lords - Wikipedia: With the advent of democratic politics in the United Kingdom, beginning with the Reform Acts from 1832 to 1928, the aristocratic House of Lords was inc"
plan_execute,22,medium,"Which type of bird is named after Thomas Bewick, an English engraver and ornithologist, who speciali",A SWAN,The Bewick's Wryneck.,0.0,False,False,knowledge_gap,6,4,489,10.82,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): A Bookish Intervention: Thomas Bewick's British Birds and the ...: Mar 24, 2022 · This essay argues that the impact of Bewick's natural histories on nineteenth-century reading cul"
plan_execute,23,easy,"""By what 4 letter word is the """"bulb"""" of a crocus more correctly known?""",Corm,The final answer is TUBE.,0.0,False,False,knowledge_gap,6,4,425,9.77,"{'web_search': 2, 'python': 1, 'calculator': 1}",plan_execute,"Step 1 (web_search): Afbeeldingen over Floral Anatomy – Blader in... | Adobe Stock: White flower anatomy. Surreal floral anatomy showing human lungs made of leaves and blood flow.

Crocus Images - Fre"
plan_execute,24,easy,Which Scot was Glenn Hoddle's assistant in the 'England job'?,JOHN GORMAN,John Gorman.,1.0,True,False,correct,6,4,465,9.33,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Glenn Hoddle - Wikipedia: He played as a midfielder for Tottenham Hotspur, Monaco, Chelsea and Swindon Town and at international level for England. In 2007, he was inducted into t"
plan_execute,25,hard,"What is the term for the attribution of human characteristics to non-human creatures and beings, phe",Anthropomorphism,Anthropomorphism.,1.0,True,False,correct,6,4,671,14.63,"{'web_search': 3, 'python': 1}",plan_execute,"Step 1 (web_search): Anthropomorphism - Wikipedia: Mickey Mouse, an anthropomorphic mouse and an American cartoon character co-created in 1928 by Walt Disney and Ub Iwerks, showing typical elements of"
plan_execute,26,easy,What is the traditional Maori greeting in which people press noses together?,Hongi,Hongi.,1.0,True,False,correct,6,4,702,10.93,{'web_search': 4},plan_execute,"Step 1 (web_search): Hongi - Wikipedia: (Māori pronunciation: [ˈhɔŋi]) is a traditional Māori greeting performed by two people pressing their noses together, often including the touching of the forehe"
plan_execute,27,easy,What colour is the star on the national flag of Liberia?,WHITE,my,0.0,False,False,knowledge_gap,6,4,588,20.18,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Liberia - Wikipedia: Liberia remained neutral during World War I until August 4, 1917, when it declared war on Germany.

Find and save ideas about liberia flag images on Pinterest"
plan_execute,28,easy,Who on TV is the Naked Chef,Jamie Oliver,James Trevor Oliver (also known as Jamie Oliver) is the Naked Chef.,0.0,False,False,knowledge_gap,6,4,386,10.83,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Naked Chef: James Trevor Oliver (born 27 May 1975) is an English celebrity chef, restaurateur and cookbook author. He is known for his casual approach to cuisine, and he has front"
plan_execute,29,easy,What was the middle name of ex-US President Gerald Ford?,Rudolph,Rudolph.,1.0,True,False,correct,6,4,584,13.51,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Death and state funeral of Gerald Ford - Wikipedia: On December 26, 2006, Gerald Ford, the 38th president of the United States and the 40th vice president, died at his home in Ran"
plan_execute,30,easy,In music theory what is the relative minor chord of C major?,A minor,A minor.,1.0,True,False,correct,6,4,449,10.78,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Relative Minor and Major Scales - Simplifying Theory: As a rule, the relative minor scale of a major scale is the minor scale of the sixth degree of that tonality.

The Relative M"
plan_execute,31,easy,"In October 2015, which city was named by VisitEngland as the ‘Home of English Sport’?",Nottingham,Nottingham.,1.0,True,False,correct,6,4,527,13.87,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): VisitEngland 2015 Awards for Excellence winners announced: 2015 VisitEngland Awards for Excellence - Gold Winners. Tourism Event of the Year. Bournemouth Air Festival 2014.

Visit"
plan_execute,32,medium,What is the name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth,Lord Flashheart,"There is no information in the provided steps to determine the name of the Lord played by Rik Mayall in ""Blackadder Goes Forth"". However, based on gen",0.0,False,False,knowledge_gap,5,3,399,14.36,"{'web_search': 1, 'calculator': 1, 'python': 1}",plan_execute,Step 1 (web_search): Blackadder Goes Forth - Wikipedia: Blackadder Goes Forth ; Richard Boden · Rowan Atkinson · Tony Robinson · Hugh Laurie · Stephen Fry · Tim McInnerny · Howard Goodall · United Kin
plan_execute,33,easy,What literally means ‘submission to God’ in Arabic?,Islam,Submission to God.,0.0,False,False,knowledge_gap,6,4,715,12.75,{'web_search': 4},plan_execute,"Step 1 (web_search): Islam - Wikipedia: Islam is an Abrahamic monotheistic religion based on the Quran and the teachings of Muhammad. The religion's adherents, called Muslims, are estimated to number "
plan_execute,34,easy,What ancient monument and tourist attraction would you see at Carnac in northern France?,Menhirs,The Carnac stones.,0.0,False,False,knowledge_gap,6,4,524,13.05,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Francesco Carlà: Francesco Carlà is an Italian journalist, professor, investor and entrepreneur.Among the various activities in the financial field, he is known to the public to b"
plan_execute,35,easy,In which town is the most northerly cricket Test venue in the world?,Chester le Street,"However, without specific information on the exact location, it's difficult to pinpoint the most northerly cricket Test venue. If you have any additio",0.0,False,False,knowledge_gap,6,4,617,21.07,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): List of 22 cities with multiple test cricket venues: In this article, we are giving a list of 22 such cities where multiple test cricket grounds are present.There are 114 such sta"
plan_execute,36,easy,What number on the BeauforT Scale equates to a gale?,8,8,1.0,True,False,correct,6,4,478,13.5,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Beaufort scale - Wikipedia: Beaufort scale A ship in a force 12 ("" hurricane -force"") storm at sea, the highest rated on the Beaufort scale The Beaufort scale (/ ˈboʊfərt / BOH-fə"
plan_execute,37,hard,The first civilians executed for espionage in the United States for passing atomic bomb secrets to t,Julius and Ethel Rosenberg,The Julius and Ethel Rosenberg.,1.0,True,False,correct,6,4,637,16.06,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Atomic bombings of Hiroshima and Nagasaki - Wikipedia: On 6 and 9 August 1945, the United States detonated two atomic bombs over the Japanese cities of Hiroshima and Nagasaki, res"
plan_execute,38,easy,What have you lost if you are suffering from anosmia,Sense of smell,The sense of smell.,1.0,True,False,correct,6,4,527,14.99,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Anosmia (Loss of Sense of Smell) - Cleveland Clinic: Oct 30, 2023 · Anosmia is when you can't detect odors. It's usually a temporary side effect from a cold or sinus infection tha"
plan_execute,39,easy,What is the name of Tokyo's seaport ?,YOKOHAMA,Tokyo Sea Port.,0.0,False,False,knowledge_gap,6,4,390,9.48,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Tokyo (JPTYO) - Fluent Cargo: Tokyo is a seaport near Shinagawa-ku in Japan (JP). It is 6km away from the nearest airport (Tokyo Haneda International Airport).

Shipping Service a"
plan_execute,40,easy,What is the title of the chief of a lifeboat crew,Coxswain,"However, considering the context of lifeboats and emergency response, a more appropriate title based on general knowledge would be the ""Coxswain.""",0.0,False,False,knowledge_gap,6,4,742,14.88,{'web_search': 4},plan_execute,"Step 1 (web_search): Seafarer's professions and ranks - Wikipedia: The chief mate also trains the crew and cadets on various aspects like safety, firefighting, search and rescue, and other contingenci"
plan_execute,41,easy,A frugivore feeds on what?,Fruit,Fruits.,1.0,True,False,correct,6,4,747,11.37,{'web_search': 4},plan_execute,"Step 1 (web_search): Fruitarianism - Wikipedia: Fruitarianism is a diet that consists primarily of consuming fruits and possibly nuts and seeds, but without any animal products. Fruitarian diets are ."
plan_execute,42,easy,In which film does crooked computer programmer Dennis Nedry cause havoc?,Jurassic Park,Jurassic Park (1993).,1.0,True,False,correct,6,4,507,14.55,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Wayne Knight - Wikipedia: In film, he played Dennis Nedry in Jurassic Park (1993), which earned him a Saturn Award for Best Supporting Actor nomination. Knight additionally acted "
plan_execute,43,easy,By the year 2010 there were roughly how many bicycles worldwide?,1 billion,"If you have any additional information or context about the question, I'd be happy to help you further!",0.0,False,False,multi_step_failure,6,4,653,20.04,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Bicycle industry - Wikipedia: The global bicycle industry generated sales of $66 billion in 2024. ... Besides advocating for greater safety, comfort, and convenience for bicyclist"
plan_execute,44,easy,"According to the Scaffold song 'Lily the Pink', who had 'terrible freckles'?",Jennifer Eccles,"According to the song ""Lily the Pink"", Lily the Pink had ""terrible freckles"".",0.0,False,False,knowledge_gap,6,4,707,17.4,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Lily the Pink (song) - Wikipedia: "" Lily the Pink "" is a 1968 song released by the UK comedy group The Scaffold, which reached No. 1 in the UK Singles Chart and was the Christmas "
plan_execute,45,easy,What is the title of the final and unfinished novel by Charles Dickens?,The Mystery of Edwin Drood,"The title of the final and unfinished novel by Charles Dickens is ""The Mystery of Edwin Drood"".",0.0,False,False,knowledge_gap,6,4,508,9.15,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,Step 1 (web_search): 13 Unfinished Classics: Incomplete Novels from... - Tea and Ink Society: Related: Learn about Dickens’s completed novels with this guide to every Charles Dickens book. The Last Ca
